tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,jenis_kelamin,usia,jumlah
2020,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PEREMPUAN,>75,683
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,<15,0
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,15-19,17
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,20-24,112
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,25-29,309
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,30-34,478
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,35-39,715
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,40-44,911
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,45-49,1020
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,50-54,1115
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,55-59,1169
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,60-64,1227
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,65-69,1210
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,70-75,1126
2020,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEREMPUAN,>75,824
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,15-19,130
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,20-24,955
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,25-29,2008
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,30-34,2423
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,35-39,3155
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,40-44,3505
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,45-49,3648
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,50-54,3955
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,55-59,4288
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,60-64,3923
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,65-69,2604
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,70-75,1939
2020,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,PEREMPUAN,>75,1247
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,<15,0
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,15-19,38
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,20-24,319
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,25-29,737
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,30-34,1041
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,35-39,1478
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,40-44,1660
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,45-49,1826
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,50-54,1957
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,55-59,2090
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,60-64,2026
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,65-69,1868
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,70-75,1782
2020,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,PEREMPUAN,>75,1565
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,<15,2
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,15-19,20
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,20-24,107
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,25-29,394
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,30-34,645
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,35-39,922
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,40-44,1058
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,45-49,1088
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,50-54,1313
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,55-59,1494
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,60-64,1432
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,65-69,1285
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,70-75,1166
2020,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PEREMPUAN,>75,1338
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,15-19,39
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,20-24,350
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,25-29,849
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,30-34,1220
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,35-39,1666
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,40-44,1801
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,45-49,2005
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,50-54,2227
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,55-59,2657
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,60-64,2406
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,65-69,2001
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,70-75,1711
2020,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEREMPUAN,>75,1594
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,<15,4
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,15-19,42
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,20-24,342
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,25-29,776
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,30-34,1181
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,35-39,1705
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,40-44,2074
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,45-49,2275
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,50-54,2564
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,55-59,2851
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,60-64,2713
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,65-69,2015
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,70-75,1745
2020,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,PEREMPUAN,>75,1320
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,<15,3
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,15-19,115
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,20-24,806
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,25-29,1538
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,30-34,1803
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,35-39,2347
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,40-44,2595
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,45-49,2801
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,50-54,3161
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,55-59,3043
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,60-64,2662
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,65-69,1679
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,70-75,1300
2020,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEREMPUAN,>75,935
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,<15,0
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,15-19,31
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,20-24,191
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,25-29,509
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,30-34,757
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,35-39,1118
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,40-44,1398
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,45-49,1590
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,50-54,1825
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,55-59,2074
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,60-64,1978
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,65-69,1426
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,70-75,1229
2020,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,PEREMPUAN,>75,1110
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,<15,3
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,15-19,34
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,20-24,348
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,25-29,768
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,30-34,1004
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,35-39,1361
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,40-44,1677
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,45-49,1840
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,50-54,1976
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,55-59,2081
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,60-64,1943
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,65-69,1610
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,70-75,1221
2020,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,PEREMPUAN,>75,865
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,15-19,34
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,20-24,243
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,25-29,553
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,30-34,767
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,35-39,1140
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,40-44,1576
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,45-49,2017
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,50-54,2293
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,55-59,2557
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,60-64,2350
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,65-69,1925
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,70-75,1648
2020,DKI JAKARTA,JAKARTA SELATAN,TEBET,PEREMPUAN,>75,1702
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,15-19,14
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,20-24,140
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,25-29,354
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,30-34,537
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,35-39,784
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,40-44,974
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,45-49,1090
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,50-54,1153
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,55-59,1311
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,60-64,1108
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,65-69,879
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,70-75,742
2020,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PEREMPUAN,>75,690
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,15-19,24
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,20-24,162
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,25-29,427
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,30-34,601
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,35-39,868
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,40-44,1104
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,45-49,1223
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,50-54,1372
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,55-59,1491
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,60-64,1331
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,65-69,977
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,70-75,798
2020,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PEREMPUAN,>75,608
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,15-19,45
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,20-24,361
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,25-29,820
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,30-34,1092
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,35-39,1622
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,40-44,2116
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,45-49,2401
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,50-54,2593
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,55-59,2804
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,60-64,2540
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,65-69,1890
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,70-75,1704
2020,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEREMPUAN,>75,1403
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,15-19,60
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,20-24,345
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,25-29,781
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,30-34,1045
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,35-39,1609
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,40-44,2112
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,45-49,2369
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,50-54,2760
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,55-59,2812
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,60-64,2476
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,65-69,1979
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,70-75,1811
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PEREMPUAN,>75,1458
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,<15,0
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,15-19,29
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,20-24,190
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,25-29,464
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,30-34,731
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,35-39,1096
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,40-44,1482
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,45-49,1735
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,50-54,1869
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,55-59,1953
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,60-64,1649
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,65-69,1284
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,70-75,1251
2020,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PEREMPUAN,>75,1271
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,<15,0
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,15-19,15
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,20-24,154
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,25-29,382
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,30-34,521
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,35-39,857
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,40-44,1035
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,45-49,1298
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,50-54,1400
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,55-59,1496
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,60-64,1341
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,65-69,1073
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,70-75,973
2020,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PEREMPUAN,>75,1177
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,<15,0
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,15-19,27
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,20-24,178
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,25-29,417
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,30-34,684
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,35-39,966
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,40-44,1177
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,45-49,1373
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,50-54,1445
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,55-59,1579
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,60-64,1453
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,65-69,1086
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,70-75,1045
2020,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PEREMPUAN,>75,794
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,15-19,51
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,20-24,417
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,25-29,891
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,30-34,1074
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,35-39,1631
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,40-44,2102
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,45-49,2378
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,50-54,2510
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,55-59,2755
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,60-64,2550
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,65-69,1834
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,70-75,1596
2020,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,PEREMPUAN,>75,987
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,<15,2
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,15-19,50
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,20-24,295
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,25-29,645
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,30-34,902
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,35-39,1208
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,40-44,1606
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,45-49,1732
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,50-54,1932
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,55-59,1963
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,60-64,1922
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,65-69,1478
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,70-75,1249
2020,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PEREMPUAN,>75,852
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,15-19,33
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,20-24,218
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,25-29,534
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,30-34,658
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,35-39,1022
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,40-44,1250
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,45-49,1576
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,50-54,1806
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,55-59,2047
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,60-64,1908
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,65-69,1562
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,70-75,1389
2020,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PEREMPUAN,>75,1270
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,15-19,58
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,20-24,462
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,25-29,959
